      2.18776      1.05548      1.50043      1.99801      2.60805      3.32758      3.90569      5.29179      6.04503      6.73602      7.15470      7.33523      9.56629      15.4055      27.2175
      2.23872      1.02875      1.46243      1.94740      2.54199      3.24329      3.80677      5.19701      5.93674      6.61535      7.02653      7.20382      9.39491      15.1295      26.7301
      2.29087     0.917738      1.30461      1.73726      2.26769      2.89331      3.39597      4.68126      5.34758      5.95884      6.32921      6.48891      8.46256      13.6281      24.0774
      2.34423     0.837324      1.19031      1.58504      2.06900      2.63980      3.09843      4.32601      4.94179      5.50666      5.84891      5.99649      7.82039      12.5939      22.2502
      2.39883     0.774016      1.10031      1.46520      1.91256      2.44022      2.86416      4.03742      4.61210      5.13929      5.45872      5.59646      7.29866      11.7537      20.7659
      2.45471     0.689493     0.980155      1.30520      1.70370      2.17374      2.55139      3.64420      4.16292      4.63877      4.92707      5.05139      6.58784      10.6090      18.7434
      2.51189     0.605894     0.861314      1.14695      1.49713      1.91018      2.24204      3.25884      3.72272      4.14825      4.40606      4.51724      5.89121      9.48717      16.7614
      2.57040     0.627706     0.892326      1.18824      1.55103      1.97895      2.32275      3.39364      3.87669      4.31982      4.58830      4.70407      6.13487      9.87956      17.4547
      2.63027     0.624404     0.887627      1.18199      1.54287      1.96854      2.31053      3.39843      3.88216      4.32591      4.59479      4.71073      6.14353      9.89350      17.4793
      2.69153     0.620445     0.882001      1.17449      1.53309      1.95606      2.29589      3.40963      3.89495      4.34017      4.60991      4.72623      6.16377      9.92610      17.5369
      2.75423     0.622558     0.885004      1.17849      1.53831      1.96272      2.30370      3.44854      3.93940      4.38970      4.66254      4.78019      6.23412      10.0394      17.7371
      2.81838     0.609687     0.866710      1.15413      1.50651      1.92214      2.25608      3.41849      3.90509      4.35147      4.62191      4.73853      6.17982      9.95194      17.5825
      2.88403     0.601543     0.855133      1.13871      1.48639      1.89646      2.22595      3.41183      3.89748      4.34299      4.61291      4.72930      6.16778      9.93255      17.5483
      2.95121     0.589693     0.838284      1.11628      1.45710      1.85910      2.18209      3.38912      3.87152      4.31406      4.58220      4.69782      6.12669      9.86638      17.4314
      3.01995     0.580397     0.825070      1.09868      1.43413      1.82979      2.14768      3.38079      3.86202      4.30348      4.57094      4.68628      6.11166      9.84219      17.3886
      3.09030     0.574095     0.816114      1.08675      1.41857      1.80993      2.12438      3.38751      3.86970      4.31203      4.58002      4.69559      6.12381      9.86174      17.4232
      3.16228     0.568360     0.807958      1.07589      1.40439      1.79184      2.10314      3.40605      3.89086      4.33561      4.60509      4.72129      6.15730      9.91568      17.5185
